133.000	1.000	0.000	0.000	3988.398	0.000	0.000	7500.000	1.000
134.000	1.000	0.000	0.000	7927.900	0.000	7920.000	8930.000	1.000
135.000	41.000	20.000	20.000	8562.659	0.000	9530.000	10910.000	0.000
136.000	12.000	6.000	5.000	12113.900	0.000	11810.000	13770.000	1.000
137.000	41.000	20.000	20.000	791582.315	0.000	15240.000	18180.000	0.000
138.000	2.000	1.000	0.000	21898.411	0.000	20830.000	25620.000	1.000
139.000	8.000	6.000	1.000	38314.330	0.000	31220.000	40130.000	1.000
140.000	2.000	0.000	1.000	187963.506	0.000	55810.000	10000000000.000	1.000
141.000	1.000	0.000	0.000	8421.786	0.000	7920.000	8930.000	1.000
142.000	19.000	9.000	9.000	9626.075	0.000	9530.000	10910.000	1.000
143.000	7.000	3.000	3.000	13738.203	0.000	11810.000	13770.000	1.000
144.000	1.000	0.000	0.000	16646.979	0.000	15240.000	18180.000	1.000
145.000	1.000	0.000	0.000	21233.702	0.000	20830.000	25620.000	1.000
146.000	2.000	1.000	0.000	34790.676	0.000	31220.000	40130.000	1.000
147.000	1.000	0.000	0.000	283259.882	0.000	55810.000	10000000000.000	1.000
148.000	1.000	0.000	0.000	4116.599	0.000	0.000	7500.000	1.000
149.000	27.000	13.000	13.000	9544.957	0.000	9530.000	10910.000	1.000
150.000	1.000	0.000	0.000	12143.888	0.000	11810.000	13770.000	1.000
151.000	3.000	2.000	0.000	16685.258	0.000	15240.000	18180.000	1.000
152.000	2.000	1.000	0.000	24958.361	0.000	20830.000	25620.000	1.000
153.000	10.000	7.000	2.000	37465.327	0.000	31220.000	40130.000	1.000
154.000	2.000	0.000	1.000	240121.587	0.000	55810.000	10000000000.000	1.000
155.000	1.000	0.000	0.000	4855.354	0.000	0.000	7500.000	1.000
156.000	3.000	1.000	1.000	7932.269	0.000	7920.000	8930.000	1.000
157.000	2.000	1.000	0.000	12855.729	0.000	11810.000	13770.000	1.000
158.000	11.000	6.000	4.000	15334.740	0.000	15240.000	18180.000	1.000
159.000	15.000	8.000	6.000	22577.653	0.000	20830.000	25620.000	1.000
160.000	8.000	5.000	2.000	32934.897	0.000	31220.000	40130.000	1.000
161.000	1.000	0.000	0.000	77692.707	0.000	55810.000	10000000000.000	1.000
162.000	1.000	0.000	0.000	5034.830	0.000	0.000	7500.000	1.000
163.000	27.000	13.000	13.000	8006.133	0.000	7920.000	8930.000	1.000
164.000	1.000	0.000	0.000	9844.889	0.000	9530.000	10910.000	1.000
165.000	6.000	3.000	2.000	17215.636	0.000	15240.000	18180.000	1.000
166.000	41.000	20.000	20.000	12638.301	0.000	20830.000	25620.000	0.000
167.000	7.000	5.000	1.000	40083.830	0.000	31220.000	40130.000	1.000
168.000	2.000	0.000	1.000	140788.386	0.000	55810.000	10000000000.000	1.000
169.000	1.000	0.000	0.000	4150.685	0.000	0.000	7500.000	1.000
170.000	1.000	0.000	0.000	8679.830	0.000	7920.000	8930.000	1.000
171.000	41.000	40.000	0.000	20682.808	0.000	9530.000	10910.000	0.000
172.000	1.000	0.000	0.000	12990.852	0.000	11810.000	13770.000	1.000
173.000	1.000	0.000	0.000	25240.334	0.000	20830.000	25620.000	1.000
174.000	1.000	0.000	0.000	34602.648	0.000	31220.000	40130.000	1.000
175.000	1.000	0.000	0.000	388940.618	0.000	55810.000	10000000000.000	1.000
176.000	1.000	0.000	0.000	5013.277	0.000	0.000	7500.000	1.000
177.000	1.000	0.000	0.000	8272.485	0.000	7920.000	8930.000	1.000
178.000	17.000	8.000	8.000	10464.852	0.000	9530.000	10910.000	1.000
179.000	7.000	3.000	3.000	11976.810	0.000	11810.000	13770.000	1.000
180.000	8.000	6.000	1.000	16725.480	0.000	15240.000	18180.000	1.000
181.000	24.000	15.000	8.000	38480.264	0.000	31220.000	40130.000	1.000
182.000	3.000	0.000	2.000	81402.389	0.000	55810.000	10000000000.000	1.000
183.000	1.000	0.000	0.000	4150.616	0.000	0.000	7500.000	1.000
184.000	1.000	0.000	0.000	8359.248	0.000	7920.000	8930.000	1.000
185.000	17.000	8.000	8.000	9902.211	0.000	9530.000	10910.000	1.000
186.000	5.000	3.000	1.000	12243.610	0.000	11810.000	13770.000	1.000
187.000	16.000	11.000	4.000	17989.774	0.000	15240.000	18180.000	1.000
188.000	3.000	1.000	1.000	20848.957	0.000	20830.000	25620.000	1.000
189.000	1.000	0.000	0.000	514774.299	0.000	55810.000	10000000000.000	1.000
190.000	1.000	0.000	0.000	4123.154	0.000	0.000	7500.000	1.000
191.000	8.000	4.000	3.000	8658.555	0.000	7920.000	8930.000	1.000
192.000	8.000	4.000	3.000	10753.906	0.000	9530.000	10910.000	1.000
193.000	3.000	2.000	0.000	13345.355	0.000	11810.000	13770.000	1.000
194.000	1.000	0.000	0.000	16728.854	0.000	15240.000	18180.000	1.000
195.000	1.000	0.000	0.000	23695.407	0.000	20830.000	25620.000	1.000
196.000	4.000	3.000	0.000	33491.006	0.000	31220.000	40130.000	1.000
